0,1
facebook-twitter,131
share-mixx,123
search-engin,103
googl-earth,75
compani-name,60
compani-increas,59
market-closedsp,59
financ-videoinfluenc,57
googl-inc,52
search-result,46
financ-videoit,46
financ-videothi,41
market-adopt,38
market-ceo,37
googl-search,32
googl-ceo,32
googl-news,31
facebook-googl,28
googl-facebook,25
web-site,24
appl-googl,24
googl-buzz,24
web-tech,24
financ-videodisney,23
googl-voic,22
googl-say,22
googl-announc,21
googl-home,21
financ-videohow,19
googl-play,18
financ-videoamerica,18
googl-instant,18
googl-said,18
web-page,16
googl-map,16
financ-american,14
googl-chrome,13
googl-also,13
facebook-inc,13
web-search,13
market-share,13
web-browser,13
financ-video,12
googl-android,12
share-data,12
compani-said,12
googl-new,12
googl-want,12
appl-bigger,12
googl-wave,11
googl-oper,11
googl-it,11
appl-map,11
googl-make,11
search-googl,11
googl-china,11
financ-videosamsung,11
googl-product,10
googl-market,10
search-term,10
googl-me,10
search-site,10
googl-assist,10
web-googl,10
googl-app,10
search-giant,10
appl-the,9
googl-tri,9
googl-launch,9
facebook-say,9
financ-stock,9
web-cnncom,9
financ-videocrypto,9
googl-plan,9
googl-doc,8
googl-googl,8
googl-web,8
market-are,8
googl-offer,8
web-user,8
financ-videoyou,8
search-box,8
googl-nexus,8
search-product,8
googl-site,8
googl-ad,8
googl-yahoo,7
googl-imag,7
googl-get,7
search-servic,7
appl-app,7
googl-latitud,7
googl-cloud,7
googl-data,7
googl-could,7
market-googl,7
googl-roll,7
appl-iphon,7
appl-homepod,7
googl-move,7
googl-alreadi,7
googl-vs,7
googl-track,7
compani-say,7
user-search,7
googl-softwar,7
web-applic,7
share-price,7
compani-all,7
googl-alarm,6
user-googl,6
user-also,6
appl-settl,6
user-share,6
googl-would,6
googl-quit,6
googl-spokesman,6
compani-get,6
googl-offici,6
googl-analyt,6
googl-amazon,6
googl-io,6
googl-goggl,6
googl-busi,6
share-cbs,6
googl-buy,6
search-compani,6
appl-inc,6
user-use,6
googl-vice,6
search-the,6
googl-provid,6
facebook-user,6
googl-goog,6
search-market,6
googl-pull,6
googl-decis,6
googl-gmail,6
facebook-like,6
googl-appl,5
googl-book,5
compani-like,5
share-recommend,5
googl-the,5
web-facebook,5
googl-face,5
googl-believ,5
googl-blog,5
googl-show,5
googl-microsoft,5
share-alphabet,5
appl-unveil,5
share-all,5
appl-safari,5
compani-also,5
googl-develop,5
googl-comput,5
web-traffic,5
user-get,5
compani-googl,5
search-user,5
googl-hope,5
googl-one,5
user-experi,5
googl-user,5
user-could,5
market-amazon,5
search-featur,5
googl-now,5
user-access,5
share-locat,5
user-abl,5
share-key,5
googl-fiber,5
search-content,5
googl-profil,5
googl-mobil,5
web-advoc,4
googl-sinc,4
googl-updat,4
googl-cnncom,4
compani-could,4
search-web,4
googl-last,4
googl-translat,4
googl-creat,4
googl-declin,4
googl-discov,4
googl-domin,4
search-busi,4
appl-could,4
googl-nightmar,4
facebook-optim,4
facebook-compani,4
appl-mobil,4
compani-wrote,4
web-newspuls,4
facebook-face,4
googl-parent,4
googl-employe,4
user-download,4
compani-beat,4
user-see,4
googl-unveil,4
googl-increas,4
googl-think,4
googl-take,4
market-aka,4
googl-doesnt,4
googl-univers,4
user-post,4
googl-homepag,4
user-visual,4
googl-applic,4
search-function,4
compani-routin,4
googl-threaten,4
compani-larg,4
googl-made,4
appl-firefox,4
search-faster,4
compani-turn,4
googl-social,4
googl-expect,4
compani-recent,4
googl-chief,4
googl-may,4
market-leader,4
googl-let,4
compani-play,4
googl-smart,4
share-interest,4
googl-work,4
financ-videostil,4
googl-onli,4
googl-offic,4
googl-invest,4
googl-dashboard,3
googl-never,3
googl-privaci,3
googl-free,3
web-the,3
web-summit,3
googl-partner,3
googl-year,3
googl-in,3
search-caffein,3
user-base,3
googl-uber,3
search-china,3
search-data,3
search-exampl,3
googl-technolog,3
googl-quiet,3
googl-socialnetwork,3
appl-short,3
googl-reduc,3
search-page,3
appl-senior,3
share-ad,3
googl-sexualharass,3
search-tool,3
user-click,3
search-accord,3
googl-server,3
googl-logo,3
appl-aapl,3
web-design,3
googl-realli,3
user-trust,3
googl-samsung,3
googl-see,3
googl-statement,3
market-the,3
googl-rose,3
googl-need,3
googl-week,3
market-domin,3
googl-old,3
googl-seem,3
googl-first,3
appl-watch,3
financ-videojohn,3
search-oper,3
share-servic,3
googl-got,3
compani-make,3
googl-begun,3
googl-bing,3
googl-censor,3
googl-calendar,3
compani-handl,3
googl-drain,3
web-album,3
user-the,3
compani-find,3
web-app,3
user-visit,3
googl-abl,3
googl-much,3
googl-build,3
user-it,3
compani-news,3
googl-aim,3
user-decid,3
user-take,3
googl-hundr,3
user-enabl,3
share-amazon,3
user-hong,3
googl-intend,3
compani-still,3
facebook-rival,3
user-want,3
share-us,3
googl-lab,3
financ-videoth,3
compani-share,3
compani-goog,3
googl-name,3
compani-new,3
compani-announc,3
compani-build,3
googl-latest,3
user-last,3
googl-late,3
appl-samsung,3
googl-disclos,3
googl-fast,3
googl-execut,3
googl-becom,3
googl-game,3
search-queri,3
user-locat,3
googl-isnt,3
googl-earn,3
googl-introduc,3
compani-the,3
appl-amazon,3
googl-final,3
user-inform,3
googl-servic,2
facebook-activ,2
googl-pixel,2
googl-headquart,2
facebook-move,2
facebook-organ,2
facebook-other,2
googl-compani,2
user-china,2
