0,1
facebook,586
new,155
post,131
video,95
love,86
one,76
day,74
time,73
twitter,59
friend,58
por,57
para,57
no,56
show,55
see,55
great,55
ufufuf,54
april,51
year,51
come,50
peopl,50
live,49
dont,48
est,47
watch,47
thank,47
you,47
ufuf,46
uuuuuu,46
my,46
look,46
th,45
page,45
if,44
con,44
today,43
follow,43
las,42
say,41
check,41
es,41
help,41
si,40
that,40
want,40
god,40
share,40
in,40
good,40
ad,39
mi,39
work,39
think,39
te,39
make,39
on,39
now,38
first,38
call,38
use,38
los,38
your,37
week,37
all,37
via,37
to,37
so,37
would,36
and,36
photo,36
lol,36
part,35
how,34
ya,34
busi,34
even,34
free,33
life,33
una,33
beauti,32
join,32
instagram,32
ufd,32
uufef,31
da,31
let,31
d,31
tonight,30
lo,30
del,30
le,30
right,30
is,29
happi,29
last,29
uua,29
pm,29
man,29
night,28
may,28
yo,28
easter,28
what,27
back,27
for,27
ufufufuf,27
tri,27
got,27
birthday,27
everyon,27
just,27
play,26
updat,26
there,26
e,26
ms,26
month,26
way,25
as,25
tu,25
w,25
stori,25
here,25
yes,25
user,24
group,24
y,24
talk,24
hope,24
me,24
realli,23
give,23
todo,23
uuuuuuu,23
feel,23
trump,23
youtub,23
messeng,22
never,22
of,22
data,22
win,22
book,22
take,22
cant,21
zuckerberg,21
start,21
pleas,21
al,21
school,21
have,21
hey,21
su,21
end,21
wednesday,21
still,21
be,21
sa,21
shit,21
alway,21
lt,20
uff,20
much,20
add,20
find,20
mark,20
long,20
ask,20
well,20
fun,20
morn,19
thing,19
ufa,19
could,19
real,19
he,19
ufe,19
mani,19
uauuu,19
next,19
person,19
social,19
two,19
keep,19
do,19
sunday,18
put,18
franc,18
women,18
como,18
world,18
guy,18
at,18
citi,18
read,18
notr,18
kid,18
leak,18
support,18
learn,18
ever,17
final,17
ha,17
market,17
democraci,17
famili,17
littl,17
someon,17
lot,17
p,17
miss,17
pour,17
thought,17
uuuua,17
pued,17
word,17
team,17
includ,17
fact,16
ive,16
document,16
listen,16
ai,16
solo,16
jajajaja,16
friday,16
best,16
amaz,16
made,16
question,16
close,16
full,16
anoth,16
top,16
place,16
shop,16
are,15
n,15
ok,15
train,15
venta,15
also,15
uuuau,15
hi,15
hous,15
manag,15
dame,15
whi,15
uuau,15
report,15
not,14
di,14
news,14
hard,14
son,14
c,14
everi,14
fire,14
soul,14
wow,14
american,14
threat,14
game,14
mean,14
around,14
tell,14
ago,14
after,14
uuuauu,14
will,14
visit,14
TRUE,14
black,14
st,13
drop,13
with,13
high,13
fb,13
option,13
tien,13
test,13
our,13
said,13
du,13
home,13
moment,13
stop,13
une,13
ill,13
rememb,13
fight,13
dinero,13
b,13
open,13
old,13
messag,13
design,13
wish,13
fan,13
plan,13
when,13
she,13
truth,13
better,13
udud,13
og,13
nos,13
enjoy,13
event,13
yall,12
fuck,12
l,12
udu,12
vote,12
leagu,12
r,12
done,12
name,12
hell,12
pero,12
cuando,12
qu,12
q,12
vida,12
run,12
weekend,12
light,12
kind,12
oh,12
dog,12
ub,12
ni,12
les,12
sure,12
seen,12
digo,12
didnt,12
pari,12
bless,12
esto,12
uuauu,12
stay,12
feed,12
men,12
sandra,12
na,12
big,12
movi,12
reason,12
ufb,12
socialmedia,12
nuestro,11
mucho,11
food,11
special,11
room,11
gracia,11
featur,11
email,11
connect,11
comment,11
hace,11
xd,11
k,11
link,11
das,11
parti,11
girl,11
app,11
noth,11
esta,11
tiempo,11
santa,11
announc,11
ser,11
but,11
believ,11
half,11
met,11
lyric,11
art,11
damn,11
per,11
singl,11
total,11
carol,11
travel,11
uau,11
pas,11
chang,11
quit,11
ted,11
ban,11
actual,11
felt,11
an,11
from,11
happen,11
meet,11
amigo,11
leverag,11
woman,11
thursday,11
they,11
hay,10
favorit,10
truli,10
rock,10
account,10
lord,10
club,10
import,10
brexit,10
udcuacbd,10
church,10
sign,10
might,10
lmao,10
uuuuuua,10
point,10
band,10
media,10
perdiendo,10
repost,10
walk,10
bring,10
money,10
tomorrow,10
current,10
g,10
tune,10
muy,10
desd,10
ubeub,10
cost,10
portal,10
lie,10
season,10
pay,10
power,10
member,10
jesus,10
avail,10
jajaja,10
hes,10
uue,10
launch,10
ver,10
king,10
er,9
funni,9
communiti,9
second,9
save,9
hate,9
offici,9
quien,9
ufaf,9
ti,9
o,9
list,9
almost,9
sorri,9
serious,9
set,9
remind,9
abril,9
histori,9
yet,9
onlin,9
decid,9
sweet,9
honor,9
music,9
nation,9
near,9
notredam,9
onli,9
compani,9
dio,9
trade,9
cadwalladr,9
small,9
cat,9
idea,9
stuff,9
va,9
care,9
cap,9
step,9
uuua,9
easi,9
danc,9
mircol,9
becom,9
ufufufufuf,9
found,9
uk,9
behind,9
hrs,9
bad,9
am,9
inspir,9
artist,9
item,9
kill,9
york,9
yesterday,9
x,9
worth,9
wont,9
ufeuf,9
von,9
babi,9
upon,9
someth,9
brown,9
bid,9
interest,9
rugbi,9
line,9
sell,9
seo,9
send,9
bien,9
more,8
spend,8
health,8
stand,8
reach,8
memori,8
modo,8
sad,8
mom,8
date,8
det,8
recent,8
surveil,8
ufu,8
uc,8
saw,8
remov,8
semana,8
tubfuc,8
san,8
pa,8
hit,8
oscuro,8
absolut,8
store,8
realiz,8
uauuuu,8
student,8
des,8
side,8
die,8
mari,8
sur,8
tech,8
hotel,8
ganar,8
beat,8
enough,8
must,8
turn,8
head,8
case,8
uacbdub,8
lui,8
london,8
break,8
uno,8
fr,8
expect,8
hoy,8
tubuc,8
googl,8
wed,8
mai,8
tambin,8
mga,8
weather,8
red,8
lugar,8
ubaaub,8
everyth,8
whatsapp,8
ne,8
ladi,8
role,8
h,8
ant,8
tedtalk,8
respect,8
servic,8
california,8
build,8
insid,8
proud,8
buy,8
attent,8
fall,8
paso,8
price,8
lead,8
perfect,8
egg,8
film,8
presid,8
countri,8
possibl,8
public,8
internet,8
summer,8
sinc,8
local,8
sin,8
pretti,8
carniv,8
bueno,8
went,7
uuuf,7
heaven,7
system,7
cours,7
uuuuuau,7
jack,7
spring,7
havent,7
thousand,7
ko,7
practic,7
either,7
view,7
hour,7
po,7
uuuuduu,7
target,7
competit,7
hasta,7
welcom,7
zwei,7
dream,7
wurden,7
polit,7
soon,7
httpstcodbzhmlgzm,7
whole,7
httpstcovinrcsu,7
pictur,7
ticket,7
june,7
hacer,7
three,7
haben,7
